Id,SalePrice
1461,123326.90028216856
1462,155839.63895218453
1463,184746.68175376428
1464,186199.6163148359
1465,191053.01054806207
1466,177040.74802821633
1467,173572.43451349813
1468,169773.7585301851
1469,179471.7349842634
1470,129933.13441844253
1471,194790.25338028127
1472,93437.20032666498
1473,99057.45260692816
1474,149676.8098776323
1475,113830.38410208022
1476,391020.1520836959
1477,246499.5737482226
1478,282320.6510730856
1479,270668.1238463249
1480,492594.3126041673
1481,328936.7610763454
1482,208744.21987263905
1483,179533.43572871402
1484,173655.24636684314
1485,178760.9802200394
1486,197145.2489215907
1487,296633.69296065765
1488,227202.40082767565
1489,200677.8500357565
1490,222843.8730919153
1491,193614.10823036724
1492,97219.09856933575
1493,177415.16790649944
1494,315294.24465760065
1495,295978.836201423
1496,229569.74705676833
1497,190889.24832961697
1498,155543.9966942596
1499,154308.7840806984
1500,158964.0897122729
1501,171353.1937750374
1502,153252.78003516796
1503,313972.2608954132
1504,234366.67442588022
1505,220990.7174347996
1506,176825.28967324423
1507,271365.54732370796
1508,194480.71674157455
1509,161920.63491431158
1510,148990.9150209814
1511,151377.168575174
1512,178200.99066944403
1513,143989.63775162344
1514,151518.49506807106
1515,200627.64913009177
1516,152736.549506569
1517,155098.25552322873
1518,130901.38980919674
1519,231499.67870791128
1520,137222.8205430608
1521,140882.49309313865
1522,165354.9820804974
1523,117486.32170965544
1524,123020.89916869807
1525,124988.22337005593
1526,117599.61343585452
1527,109321.19533768756
1528,128383.50890583804
1529,147049.02995144037
1530,174454.90509702318
1531,109349.0871475175
1532,91211.7135978177
1533,148574.66549870977
1534,119970.31347698993
1535,155822.2238060665
1536,112554.13573892717
1537,82337.72166766482
1538,145502.03446617612
1539,203754.31543415255
1540,111027.12323596924
1541,142761.39636735246
1542,136492.58678732376
1543,191822.49293821273
1544,81773.42225976598
1545,102657.07816790805
1546,126636.05185973042
1547,129026.37497122514
1548,123610.7348063223
1549,116719.49071175669
1550,135891.35611741795
1551,113318.79020914342
1552,146536.06218953512
1553,142170.0120378288
1554,117130.49893340262
1555,172354.60134354097
1556,88797.8441020371
1557,114132.8340274998
1558,96549.87996416782
1559,89507.8985832906
1560,137349.4498842064
1561,143899.30117763267
1562,130057.53534035807
1563,121205.8499283694
1564,162099.35194324172
1565,151213.2512096322
1566,241493.11779653226
1567,81864.51397191826
1568,232377.91163065948
1569,149682.04489326818
1570,137172.72831823482
1571,124897.2799840845
1572,151107.3975425212
1573,230623.60297019524
1574,123096.33464022446
1575,225806.2050994012
1576,236258.65937982223
1577,191699.04120391008
1578,145380.39483733053
1579,149120.66818047257
1580,187897.32997744388
1581,148763.65538852604
1582,128192.31352673362
1583,340314.25988605357
1584,231730.50319676744
1585,146092.2372310596
1586,81252.09135124365
1587,100779.48379721238
1588,148243.03818197295
1589,103966.29197154584
1590,133301.12898074873
1591,100196.72919041567
1592,128029.23878808114
1593,114668.11606414533
1594,128922.21403476197
1595,126700.60862863151
1596,219952.01221055462
1597,187287.39148212515
1598,191556.90698573462
1599,176814.56647501272
1600,178548.33153292115
1601,67259.56199462619
1602,107859.07934414582
1603,76079.92188501584
1604,275662.6421768978
1605,244685.38228709632
1606,168721.8001436102
1607,159334.74184091578
1608,217232.32911426836
1609,182620.0535948928
1610,154360.22049401712
1611,144689.82977301258
1612,183413.57052404276
1613,182696.499755166
1614,123083.7996473532
1615,86985.4208647661
1616,79930.46103279376
1617,90873.47741960871
1618,125473.7738418742
1619,146973.81474450234
1620,167839.93010341478
1621,144833.3357832741
1622,147443.26765609792
1623,265856.4149466989
1624,229318.04917741183
1625,122109.07304620797
1626,166706.01001228602
1627,188819.38126470678
1628,269962.29730517004
1629,172377.40654172318
1630,359076.9747321736
1631,206811.71296651094
1632,235820.33578925827
1633,173215.93836351222
1634,187749.73596418116
1635,179414.08137932193
1636,163588.69984412502
1637,204606.65114811691
1638,186814.93374366712
1639,174529.54712297363
1640,247168.52248243513
1641,172224.4253180923
1642,226650.96291704522
1643,228272.66121252728
1644,230186.78649436255
1645,202726.36886921807
1646,159139.20246173342
1647,161745.3634348807
1648,139164.5086765157
1649,138477.72007418264
1650,119515.00186023372
1651,123098.20869257695
1652,95960.19358181117
1653,93702.06626119555
1654,153034.4742479085
1655,141124.22503257205
1656,150354.98987202192
1657,152738.19636782876
1658,152678.39958129646
1659,117888.72937262397
1660,162990.4204970321
1661,457898.4976742294
1662,382124.88603301847
1663,390866.2206956743
1664,398933.21676862973
1665,318498.85931749095
1666,341790.3074080592
1667,367862.5317965107
1668,336447.27657423937
1669,286185.24948176177
1670,347092.9789966146
1671,282343.3821343262
1672,441732.7486729406
1673,294006.6795227036
1674,242851.77674035463
1675,196661.4337153083
1676,195208.36553055255
1677,213220.39458176208
1678,443612.99859255226
1679,395486.0617558924
1680,334005.34066750435
1681,236818.63531822708
1682,314171.1042329076
1683,190278.43373679958
1684,175431.69876975362
1685,174497.73170569734
1686,170928.2522607814
1687,172005.95542619974
1688,189769.74227944278
1689,190134.20746453133
1690,187265.4110329279
1691,180255.02394784833
1692,264939.015960435
1693,165258.30559088755
1694,179032.87498546366
1695,165913.8687850922
1696,280603.653368084
1697,161664.55676202767
1698,365038.25143144047
1699,328458.99371263577
1700,254994.59484089428
1701,276259.86078234576
1702,249288.39531355034
1703,258812.83179057884
1704,284761.5766690012
1705,235000.67444915022
1706,352696.92790585273
1707,213148.15066937564
1708,216387.2782650146
1709,279613.09418678534
1710,223180.3003257754
1711,258562.79524281278
1712,258893.31141827512
1713,289645.83631240606
1714,218245.46733362565
1715,201188.95858462524
1716,174872.49485759565
1717,164389.23201076212
1718,129216.49306333481
1719,200158.09157102453
1720,234894.36003667145
1721,165902.88290154593
1722,128370.99913187552
1723,155373.637790973
1724,205471.4456916559
1725,238815.9692999194
1726,194169.5475353221
1727,173797.31725966418
1728,177759.37983833443
1729,163172.69228064406
1730,150163.32706065703
1731,124988.92024707688
1732,132002.7288628861
1733,124548.19756305407
1734,124502.62718079815
1735,132427.85556327048
1736,117539.64082738839
1737,307105.71786338347
1738,216291.15726962662
1739,275721.1612955022
1740,225654.1926635896
1741,195972.78564744693
1742,169430.97231957942
1743,170232.8846356703
1744,318897.69012044533
1745,203083.6218367542
1746,186509.05298554318
1747,205226.9485528932
1748,241155.91544889615
1749,160821.83742151706
1750,136597.67253831655
1751,242058.65899517105
1752,120403.01876459112
1753,145821.0856706847
1754,182592.60005882627
1755,170751.2230218845
1756,125305.50547694712
1757,121128.81865318504
1758,148668.512407252
1759,159667.4994832288
1760,163243.11510258995
1761,144190.21632675786
1762,176325.5834905762
1763,167309.12742899405
1764,119888.41881939117
1765,145660.78320590852
1766,178391.71019593894
1767,215329.74362047578
1768,143669.43322065246
1769,163788.87424445405
1770,142006.70088454252
1771,121629.01104586667
1772,137151.99945829128
1773,129233.8516101977
1774,136627.78922412684
1775,135998.35563006363
1776,121978.4290566847
1777,113273.67938541959
1778,136216.04940864132
1779,117889.11174981351
1780,167314.04830543388
1781,129974.24145511568
1782,99160.95690669985
1783,143943.41479337314
1784,97869.7290712984
1785,118624.51569727434
1786,132170.47746247606
1787,165812.92391938873
1788,63244.45213175184
1789,104500.60562253997
1790,87107.57219294707
1791,178118.011348107
1792,154762.40063750648
1793,128116.0394119477
1794,146296.490384358
1795,132403.43731890747
1796,122851.87561425765
1797,107183.67969357042
1798,123159.9511161351
1799,107206.2810695371
1800,130123.09478345112
1801,134849.72704526226
1802,124053.03144291129
1803,156046.04664688196
1804,144136.50544271467
1805,136160.12705152153
1806,120184.96026597326
1807,128742.48773527276
1808,122574.2225180562
1809,114285.90287600546
1810,137912.87793046053
1811,101060.03248167546
1812,104588.0935195197
1813,118903.6659837716
1814,91464.9433258778
1815,65061.86728776723
1816,94520.00752050098
1817,120172.4868865183
1818,144843.75737815202
1819,129646.18006184243
1820,60646.879365007255
1821,107101.919201426
1822,146953.45155648157
1823,46053.74045283884
1824,134080.69729013302
1825,140947.25316702874
1826,105034.77231921865
1827,108256.27200592597
1828,126229.42622605665
1829,115074.39342434071
1830,131918.8467397805
1831,142897.9126337644
1832,104054.94173207531
1833,137582.0390110948
1834,123334.79188597285
1835,120322.67123185834
1836,123320.76173455245
1837,87938.12768053301
1838,126346.81655040963
